매장명,리뷰,label,댓글 수,가중치,호감도,가중치_호감도
수지상회 강남1호점,처음와보는데 너무 시끄럽지도 않고 조용하지도 않고 분위기 너무 좋은 술집인거같아요 안주도 너무 맛있어요 강남 올때마다 여기 와서 술마실거같아용,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,밥도 안먹고와서 배고팠는데 친구가 딱 먹고싶던 로 제파스타가 있어서 행복해했어요 밀푀유나베는 육 수가 너무 없나 싶었는데 채소에서 우러난다구,부정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,웨이팅 없이 바로 들어왔는데 사람도 많고 분위기도 좋습니다 시그니처 수지전골 먹었는데요 서비스도 친절하시고 국물맛도 아주 뛰어납니다 추운날,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,광주에서 서울 여행 왓는데 어디갈지 찾다가 첫번째로 떠서 왔어용 밀푀유나베 시켰는데 너무 맛있고 직원분들도 엄청 친절하셔용 강남오면 또 들릴것,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,곱창차돌 볶음과 하이볼 먹었읍니다 맵찔이 기준 약간 맵지만 맛있게 매워서 주먹밥과 함께 먹으니 딱 좋았어요 분위기가 적당해서 대화하며 술,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,수지 하이볼 너무 맛있어요 수지 양지수육 한판 시켰는데 맛있고 사이드로 김치볶음밥도 맛있네용안주도 너무 맛있고 넓고 좋아용,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,좋았어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,인터넷에 검색해서 처음 방문해 봤는데 분위기도 너무 좋고 노래선곡도 좋아요 안주도 너무 맛있어서 다음에 또 오고 싶어용 가게 번창하세요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식이 빨리 나와서 좋아요 술이랑 먹기 딱 좋아요 직원분들이 친절하구 화장실 깨끗해서 좋아용 또 올께용,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,맛있어용 매운국물 해장 굿굿 직원분들 너무나무 귀엽고 친절하세요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,맛있어용 마략 옥수수 굉장히 맛잏어용 화장실 너무 깨끗해서 맘에 들어영 곱창전골 첨 먹어봤는데 시도하기 괜찮아여 다음에 다른 메뉴 먹으러 또 올,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,강남역이랑 가깝고 분위기도 좋네요 안주도 다양하고맛나요 금방 다 먹었어요 사진도 잘 나오는 거 같아요 모임도 많이들 하는 거 같아요 강남역 술집,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,친구들과 함께 오기 너무 좋았아요 그리고 음식도 맛나요 전 플레터 말구 국물 요리로 먹었는데 완전 추천합니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,가게 분위기도 좋고 직원분들도 친절해서 좋았어용 밀푀유나베에 우동사리 추가 추추천 사람이 많은 인기 술집이니 시전에 오시는걸 추천 드,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,운좋게 불금인데불구하고 바로들어왔어요메뉴가 다양해서 고민하다 시컀는데 맛있어요 또올게여,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주 너무 맛있어요 서비스도 너 무 좋고 좋아요 다음에 또 올게요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 많고 술이 엄청 다양해용 분위기도 좋고 즐거워요 놀러오기 좋은 거 같아요 자주 올게요 안주 짱맛,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기 좋아여 쨩 완전 음식도 다양하고 입장도 빠르고 직원분들도 친절하시고 다음번에 또 오고싶어요 다음에도 또 올거같아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기가 좋고 시설이 매우 깔끔해요 술마시면 중요한 화장실도 아주 깨끗하고 청결합니다편하게 한잔 할 때 추천합니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식이 다 진짜 맛있어요 메뉴도 베스트메뉴 말고 다른 음식들 시켰는데도 진짜 다 맛있어서 맛집인 것 같아요 추천합니당 단체 모임 했는데,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,메뉴도 많고 너무 맛있어요 대기도 없이 바로 들어가고 분위기도 좋아요 술도 강남역인데 저렴해서 자주 올거 같아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,스지탕 먹었는데 국물이 너무 맛있습니당 메 뉴도 다양해서 다음에 다른것도 먹어보고싶어용 강남 역에서 가까워서 접근성이 좋아요 그리고 분위,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,메뉴가 다양해서 좋았어요 매장 내 음악도 잔잔하고 얘기하기 좋은 분위기인 것 같습니다 수지샤브 전골 먹었는데 내용물도 알차고 맛있었어요 술,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,역 바로 앞에 있어 좋았습니다 학센은 그냥저냥 먹을만 했네요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,맛있어서 또 왔어요 비주얼도 좋고 분위기도 좋아서 오래 앉아있기 좋습니다 음식도 맛있고 조용한 편이라 대화나누기도 편해요 많이 오세요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,김치나베 맛있고 매장 엄청 넓고 분위기도 좋아요 직원분들도 친절해서 기분 좋게 술 먹고 갈 수 있을 거 같아요 또 방문할 의사 있습니당,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,항정살 파스타가 맛있어요 분위기 신나고 좋아서 금 요일 저녁에 딱 좋은 곳이었어요 태블릿으로 필요한 것 주문하면 바로바로 가져다주셔서 좋았어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,여기 너무 맛있어요 나중에도 또 올 거 같애요 추천입니다 또 좋은 점은 웨이팅이 없어 가지고서는 편하게 먹을 수 있어서 더욱 더 좋았던 거 같애요 추천 추천,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,우연히 찾게되서 방문한 수지상회 저는 학센플레터 랑 파인샤베트 시켜서 먹었는데 솔직히 시킬땐 학센 플레터 별로 기대 안했는데 생각보디 되게 맛있,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,직원분들이 너무 친절하시고 짬뽕탕이랑 화채 시켰는데 너무 맛있어요 분위기도 예뻐서 다음에 강남 오면 이 술집 다시 올 것 같아요 안주 최고,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주 정말 맛있고 알바 존잘조녜 매장도 너무 깔끔해여,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,수지상회 얘기만 듣다가 처음와봤는데 메뉴가 많아서 고르는순갠부터 행복햇어요 곱창전골시켰는 데 술집퀄리티 맞나요 너무 맛있게 잘먹었습니,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음 굿,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,들어오자마자 분위기가 좋다는 것을 느꼈어요 금액 도 사실 명이 먹기에 충분한 양이라 가성비도 좋았고 음악 선곡도 좋아서 기분이 약간 더 업된 느낌,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,강남 번출구 친구랑 오랜만에 만나서 맛집에 들어 왔는데 정말 맛있게 먹었습니다 작년에도 여러번 온 적 있는데 항항 맛있고 안주중에 돈카츠나베가,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기 너무 좋아요 직원분 아주친절해요 가성비 좋아요 다음에 또 올거애요 나베 볶음밥도 아주 맛있어요 강추,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,네온사인 조명이 예뻐서 평일이나 주말 밤에 놀러오기 딱 좋은 것 같아요 학센 들어있는 플래터도 너무 맛있었고 다른 술집에서는 볼 수 없는 메뉴들이,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,맛있고 분위기 짱 하이볼 넘 최고에여,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,기본 안주며 주문한 안주 등 음식들이 맛있고 서버분들 또한 친절해서 부담없이 음식을 즐길 수 있었어요 맛 또한 보장합니다 같이 오셔서 즐기다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,기본 안주며 주문한 안주 등 음식들이 맛있고 서버분들 또한 친절해서 부담없이 음식을 즐길 수 있었어요 맛 또한 보장합니다 같이 오셔서 즐기다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,수지상회 첫 방문인데용 완전 강추드려요 수지 산 더미 마라전골이 눈에 확 띄어서 시켰는데 비쥬얼 대 박이에용 실패없는 짜계치도 덤 그리구 인,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,좋은 인테리어에 맛난안주 재밌는 이벤트에 즐거운 시간을 보냈습니다 담에도 또 오려구요 일행도 분위기 좋다고 즐거워하네요 좋아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,넘 맛있어요 저번에 오고 또 와용직원분들도 친절하시구조아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 다양하고 저렴해서 가성비가 좋은 것 같아요 직원분들도 친절하고 음식도 빨리 나와용 최고입니다 추천함니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기 좋고 안주가 맛있어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기도 너무 좋고 음식도 여러가지에너무 맛있습니다 취향에 맞네요 다음에 또 오고싶네용,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,치킨도 맛있고 분위기도 즐겁고 재밌어요 가격도 착하고 좋습니다 직원분들도 친절하시고 오는거 추천 드립니다 재밌어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,아주 만족하고 좋습니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,하이볼이랑 어묵탕 먹었는데 깔끔하고 너무 맛있어요 직원분들도 모두 친절하셔서 편한 분위기에 먹을수 있어요 수다 떨기도 좋은 분위기고 노래 분위기,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기도 좋고 음식도 다양하고 맛있었어요 다음에 또 방문 할게요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,만남이 즐거운 장소입니다 음식종류가 왤케 많고 좋을까요 직장동료들과 마시며 먹으며 재미있는 시간을 보냈습니다 덕분에 감사합니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기 좋아요 갈대가 이쁘고 조명이 좋아서 친구들끼리 오기 좋아요 나베에 야채도 많고 내용물이 정말 많아서 마음에 들었어요 다음에 또 오고 싶어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,인테리어가 너무 깔끔하고 직원들이 너무 친절해요 안주도 종류가 많은데 시킨건 다 맛있었어요 번창하세요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,오랜만에 친구들 만나서 들어갔는데 너무 좋았어요 예약하니까 바로 들어갔고 안주도 너무 맛있어요 술이 술술 들어가서 너무 좋았어요 분위기도,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,강남에서 평일 저녁에 웨이팅 없이 술집 들어가기 힘 들 거라고 생각했는데 의외로 자리가 조금 있어너 바 로 들어갔어요 술 종류가 많지는 않은데 딱 먹,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,여기 안주가 진짜 맛있어서 또 오게 되는 것 같아요 친구들이랑 오기 너무 좋고 분위기도 진짜 좋아요 그리고 안주 종류도 진짜 많아서 자주 와도 좋은,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,밀푀유나베랑 차돌떡볶이렁 짬뽄해장파스타 먹었는 데 셋다 너무 맛있고 깔끔했어요 분위기도 좋고 직원 분들 엄청 친절해요 선곡도 너무 마음에 들었,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,오늘 강남 술집 다 돌아다녔는데 여기 칵테일이 제일 맛있네요 시그니처 칵테일이라는데 깔끔하고 적당한 단맛이 안주랑 잘 어울려요 숯불치킨도 밥,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,수지 순대전골 시켰는데 생각보다 맛있었어요 인테리어도 예쁘고 분위기도 좋아요 강남에서 술 마시고 싶을때 추천드립니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,마라전골 존맛탱 소주 존맛탱 직원 존맛탱,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,마라전골 존마탱안주 저렴해요 굿굿굿 직원이 친절해요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,강남에 술자리를 찾다가 들어간 수지상회 직원 분들도 친절하고 안주도 맛있어요 기대 이상이었습니다 앞으로 강남 갈일 있으면 자주 이용할 것 같아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,별빛청하로제 처음먹어보는데 안주가 맛있어서 계속 먹게되는거 같아여 알쓰를 위한 술이 있어 좋고 가성비 갑인거 같아요 완전 추천,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,아는언니랑 왔는데 너무 재밌게 잘 먹고 갑니다 직원분들 완전 친절해요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 너무 맛있어요 김치나베랑 츄러스 핫도그 시 켰어요 여기 칵테일 종류도 엄청 다양해서 골라 마시 기 좋아요 가성비도 좋고 둘이서 간단히 안주,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식 맛있고 술도 좋고 사람도 좋고 오늘 밤이 느리게 갔으면 좋겟네요 깨끗하고 조용해서 얘기도 하기 좋 네요 강남에서 이렇게 괜찮은 곳 얼마 없,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,웨이팅 기다려서 왔는데 너무 맛있어요여기 분위기 너무 좋고 가게두 예뻐요직원분들두 친절하고 재밌어용 언니랑 또 오려구요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 다 너무 맛있어요 대표매뉴도 맛있고 하이볼도 너무 달지 않은게 딱입니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식이 맛있어요 사장님이 친절해요특히 디저트가 맛있어요다음에 또 올게요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 맛있고 가성비도 좋습니다 강남에 이런곳 찾 기 어렵습니다 사장님도 친절하시고 리뷰이벤트도 짱 이네요 제앞에 통통이도있는데 통통이도 통통,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,맛있어보이죠 짜계치는 짜서 정말 별로고 김치볶 음밥은 세상에서 처음 맛본 맛이네요 김치볶음밥엔 카레를 넣었는지 초등학생이 만들어도 이런맛,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 다양해서 좋네요 학센 시켰는데 쫄깃하고 수지샤브전골도 재료가 알차고 맛있네요 사장님도 친절하시고 인기많은 이유가 있네요 우연히 왔는,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,김치볶음밥과 감자튀김 강추 감튀와 숯불치킨 조합이 좋다네요 찍은 사진이 소주병밖에 없어서 머쓱 친 한 동료들끼리 회식하러 간건데 갓스무살같은,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,육수 리필도 잘되고 직원 분들 너무 친절하세요 음식 너무 맛있어용 강남 단체모임용으루 추천해용,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,번째 방문 너무 좋네요 맛도 최고직원분들도 최고 잘먹고갑니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,너무 음식이 맛있고 분위기가 좋았습니다 교통도 편리한 곳에 있고 직원분들도 너무 친절하셔서 좋은 경험이 되었습니다 강남역에 오시는 모든 분들,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,인테리어도 이쁘고 깔끔해요 안주와 술 메뉴가 다양해서 좋아요 편하고 맛있습니다 추천,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,메뉴리뷰 수코바숯불치킨 카레향 나면서 매콤하고 야채 우동면 닭고기 골고루 들어가서 양도 많고 맛있 어요 땡초참치주먹밥 수코바치킨이랑 환상찰,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,아는 형과 어디 술집 갈지 한바퀴 삥삥 돌다가 인터넷 검색해서 처음 와봤는데 안주도 맛있고 분위기도 너무 좋네요 다음에 또 오겠습니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주 맛있네요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,열심히 서치하고 예약해서 찾아간 곳 차돌소곱창볶 음 어묵탕 괜찮은 맛에 좋은 사람들과 함께 해서 좋았 으나 시그니처 메뉴라하는 수지학센플레터는,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기 좋았고요 손님이 많아서 웨이팅도 걸려있더라고요 처음 와봤는데 다시 찾아올거 같아요 아 안주도 맛있었습니당,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,비지엠 너무 좋아요 술도 맛있고 분위기도 왁자지껄 느낌나요 친절하시고 강냉이도 센스있게 바로 리필해주시고 음식도 맛있어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식 다양하고 자리 구성 잘 되어 있어서 좋아요 술도 종류 별로 많아요 직원분들 안내 및 응대 빨라요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주 너무 맛있습니더 분위기도 너무 재밌고 어두워서 술도 술술 들어가요 비지엠 선곡도 정말 맘에 들고 흥을 못 이겨요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,대기없이 들어왔고 음식도 빨리나와요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,술도 하이볼도 안주도 너무 맛있었습니다 친구를 통 해 처음 와봤고 예약한 곳인데요 너무 분위기도 좋고 음식 사진도 아주 멋있고 좋아요 다음에 다른,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식이 너무 맛있고 술도 존맛이에요 적당히 시끄러운 분위기가 좋은 것 같아요 옥수수 다들 꼭 드세요 완전 존맛탱입니다 술 종류도 다양해서 조아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,너무 맛있어여 서울 와서 처음 와보는 술집인데 안주가 맛도리고 하이볼도 너무 맛있음 그리고 쿠폰 도 많이 주셔서 가성비도 좋은 듯 분위기도 좋,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,마약옥수수도 넘 맛있고 먹태도 너무 맛있어요 항상 오면 먹태는 필수로 주문한답니다 노래도 좋고 이름도 예뻐요 제가 갓 성인때부터 이용한,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,감자튀김도 맛있고 나베도 완전 맛있어요 직원분들도 친절하시고 매장도 넓어요 강남역에서 가까워서 다 먹고 집 가기도 편할 것 같아요 하이볼도,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,수지상에서 밀푀유나베와 말리부밀크 하이볼 피치트 리 하이볼을 먹었는데 각 하이볼이 인상적이었어요 그리고 분위기는 편안하면서도 독특하게,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,알바생 언니들이 너무 예쁘고 음식이 너무 맛있어 요 노래도 다양하게 많이 나와서 충분히 잘 즐길 수 있었어요 친절하게 응대해주셔서 감사합니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,사장님이 맛있고 음식이 너무 친절합니다 매장도 너무 청결해요 강남 올 일이 생기면 다시한번 방문하고싶네요 추천합니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,죽마고우들과 올만에 강남외출 얼마만인지 수지상회 차 장소 완전 픽 모든 안주 맛있고 술도 맛있고 친구들아 우리 오늘을,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,슈지학센플레터 맛있어보여서 왔는데 생각보다 더 맛있게 먹었어요 다음에도 또올께요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,수코바 치킨 시켜서 먹어봤는데 진짜 존맛이엇어요 매장도 넓어서 엥간하면 웨이팅 없고 금방 먹을 수 있 어서 좋았어요 소주잔도 다른곳이랑 다르게 너,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,돈까스나베 진짜 맛있더라구요 국물이 너무 맛있어서 우동도 추가해서 먹었어요 술 종류 하이볼부터 양주까지 다양하니 꼭 와보세요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,제가 이름이 수지라서 수지상회에 왔어요 이름도 마음에 들고 안주도 맛있어요 분위기도 좋고 너무 시끄럽지 않아서 친구들과 대화하기도 좋아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식이 너무 맛있었고 직원분들도 엄청 친절하세요 급하게 먹느라 사진이 흔들렸네요 수코바숯불치킨 진짜 맛있어요 다음에 또 방문하고싶어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,처음 와보는데 맛도 좋고 분위기도 좋아요 대학 동기들이랑 왔는데 재밌는 시간 보내고 갑니다 완전완전 추천드려요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 맛있고 직원이 예쁘고 잘생겼어요술도 다양하고 인테리어도 이쁘장합니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,여기 숯불치킨이 맛있다고 들어서 왔는데 진짜 술집 안주 느낌 아니고 너무 맛있어요 파인애플 샤 베트도 가격이 좀 있는만큼 진짜 파인애플도 같,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,육수 리필이 마음에 들고 화징실이 깔끔해서 마음에들고 조명이 네온사인이 가득해서 좋아요 분위기가 엄청 좋고 데이트 할 때 데리거 오면 좋이여,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,분위기도 너무 좋고 음식도 너무 맛있어요 친구들과 놀러오기 너무 좋습니다 강남에서 술 마실 일 있으면 한 번 꼭 놀러오십쇼,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,정말정말 가성비 좋고 양도 많코 분위기도 너무 좋아요 별 기대 없이 갔는데 친절해서 너무 좋았던 다음에 친구랑 또 치킨 먹으러 올게요 숯불치킨,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,웬만해서는 리뷰를 좋게 다는 편입니다 그런데 이 곳 은 조금 마케팅이 과한듯 해서 안남길수가 없네요 가 격대비 양이 적습니다 그건 뭐 강남이 워낙 물,부정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,학센이 제일 맛있어요 양은 적음,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식이 맛있고 직원이 친절합니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주 양이 적어서 아쉽지만 맛은 있어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,매장 분위기도 완전 낭낭하구 음식도 엄청 맛나요 직원분도 엄청 친절하셔서 담에 또 올께요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,길 가다가 우연히 예쁜 네온사인 간판을 보았습니다 저도 모르게 이끌려서 들어왔는데 인테리어가 예쁘고 안주도 맛있었습니다 다음에 또 오겠습니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,건대점 방문하고 안주도 맛있고 하이볼도 맛있어서 강남점으로 재방문했어요 여기도 맛있었습니당유자하이볼 다음에도 재방문 할게요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,사람이 많고 너무 바빠서 음식이 늦게 나오지만 맛있어요 인테리어가 잘 되어있어요 음식이 다양해요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,처음 와봤는데 분위기가 너무좋고 안주도 마시써욤 퇴근하고 자주 애용하게 될거 같아요 간단 하게 술한잔 하기도 좋고 간 씨게 적시는 술자,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주 완전 맛있고 특히 파인애플 샤베트 엄청 맛있어요 로제청하 먹어보고싶었는데 있어서 너무 좋았어요 조명도 넘 예뻐서 사진도 잘나와요 추천,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,늦게까지해서 우연히 왔는데 분위기도 괜찮고 안주도 맛있어서 자주올거같아요 인테리어도 깔끔하고 화장실도 실내여서 좋아여,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,메뉴 너무 많아서 좋았구요 친구가 마라전골 먹고싶대서 갔는데 맛있었어용 분위기도 좋아서 추천입니당 김치볶음밥도 맛있었어용 술 종류도 많아요 강추,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,강남역 오면 제일 자주 오는 술집입니다아 안주 도 다양하고 술도 맛도리고 친구 데리기 오기 아주아 주 좋아용 화장실도 정말 깨끗하고 분위기도,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,좋았어요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,음식들이 가성비가 좋습니다 맛있어요 매장 내부도 분위기가 좋고 인테리어가 예쁩니다,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
수지상회 강남1호점,안주가 너무너무 맛있었어요 다음에 또 오고 싶엇습니다 숯불치킨이랑 콘치즈랑 같이 먹으면 정말 정말 맛있습니다 처음 와봣는데 여기 진짜 좋아요,긍정,230.0,12.493,0.9695652173913044,12.112778260869566
더제이제이,제이제이를 상징하는 두가지 살얼음이 둥둥 떠다닐정도의 생맥주와 입맛을 사로잡는 통후추치킨 강추메뉴입니다,부정,31.0,1.6840000000000002,0.935483870967742,1.5753548387096776
더제이제이,청양마요순살치킨 맛있어요 시원하고 맛있는맥주 종류가 다양해요 하이볼까지 있어서 삼성동 맛있는 술집으로 추천해드립니당,긍정,31.0,1.6840000000000002,0.935483870967742,1.5753548387096776
더제이제이,통후추치킨이랑 떡볶이치킨 양 많이 나와요 고소하 고 살이 많아서 맥주안주로 딱 좋아요 여기서만 먹 어볼수있는 병맥주랑 세계맥주종류가 거의 다,긍정,31.0,1.6840000000000002,0.935483870967742,1.5753548387096776
